text	subject_id
reduced adverb clause of time and contrast adverb clause one point grammar lesson 3 6 6 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
midwest region of u explore this interactive image to learn more about the midwest region of the united state	0
emmeline pankhurst a prize presentation about the suffragette	0
how to zombify yourself in adobe photoshop capitalize on the current fascination of zombie by teaching student how to take their own photo and zombifying the image this screen cast in fl format illustrates clear and concise direction in how to manipulate image using adobe photoshop tool	0
spelling rockstars homework foldables journey 1st grade-unit 2 25 page this engaging resource contains spelling homework for all unit 2 weekly lesson in the journey common core curriculum for 1st grade each foldable ha the word list four nightly homework assignment mon-thurs and cut-away flashcard to make practice fun and engaging this resource also feature a challenge word list foldable that mirror the on-level skill for each weekly lesson perfect to use with student who need enrichment or have mastered the on-level list your weekly spelling homework will be a breeze file includes 5 on-level spelling homework foldables lesson 6-10 5 challenge spelling homework foldables lesson 6-10 2 spelling test form 2 style or 3 per page common core aligned l 1 1 l 1 2 be sure to check out my other journey support resource	1
least-squares regression create your own scatter plot or use real-world data and try to fit a line to it explore how individual data point affect the correlation coefficient and best-fit line by phet interactive simulation university of colorado boulder sample learning goal interpret r the correlation coefficient a data point are added moved or removed interpret the sum of the squared residual while manually fitting a line interpret the sum of the squared residual of a best-fit line a a data point is added moved or removed compare the sum of the squared residual between a manually fitted line and the best-fit line determine if a linear fit is appropriate	0
medium quiz association quiz association	0
point of view cloze note literary element these are the cloze note to go along with the point of view powerpoint i go through the powerpoint with my student and they fill in the gap on their cloze note sheet while watching this is a good way for them to take note without becoming overwhelmed with writing down everything and it is also a great reference sheet for them to refer back to throughout the year i try to do the majority of the literary element at the start of the school year so student can understand and recognize them a we come across them throughout the year this is also a great review tool	0
hot solution a lab activity designed for the beginning of the year that introduces pro beware writing a hypothesis and writing a conclusion proving or disproving the hypothesis the lab us the exothermic reaction of a calcium chloride solution student will be using an increasing amount of calcium chloride in the same amount of water and determine the temperature change i use the lab a one of the first of the year to see how well student can write hypothesis and use data to prove or disprove their hypothesis i also find that student have a difficult time determining what the independent and dependent variable are and how to graph those variable if you do not have calcium chloride i have also used ice melt to conduct the lab when the lab is set up i use discarded live specimen jar from the biology teacher with label on them the calcium chloride will liquefy if left exposed to the air for many of the student it is the first time they have used a data collector and pro beware they are fascinated with them virginia standard of learning -- chemistry ch 1 the student will investigate and understand that experiment in which variable are measured analyzed and evaluated produce observation and verifiable data ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation ch 5 the student will investigate and understand that the phase of matter are explained by kinetic theory and force of attraction between particle	0
flipped lesson for reaction type the flipped lesson on reaction type ha five link to video clip explaining what the reaction type are definition equation both word and or or formula a well a clip showing reaction in action student are to watch the clip first and using the clip and their textbook learn about chemical reaction during class student will share their finding with their stablemate and come up with a working definition and example of synthesis decomposition single and double replacement combustion and neutralization then the student will complete the chemical reaction lab included in spotlight a noted above this is a flipped lesson i will assign this via edmodo about a week before it is due to allow student the time to view the video outside of class the student are graded just on completion of the activity the grade will come with the lab and a quiz or two during the unit virginia standard of learning chemistry ch 1 the student will investigate and understand that experiment in which variable are measured analyzed and evaluated produce observation and verifiable data ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation	0
my poetry foldable this is a picture of my foldable i created with my kid during our poetry unit	0
11 intro to problem solving video 11 of 17 math teacher circle are professional learning community of middle school math teacher and mathematician our goal is to help middle school math teacher confidently incorporate open-ended authentic mathematical problem solving in their teaching a math session is the heart of any math teacher circle meeting a two-hour session typically focus on an interesting and challenging problem that encourages collaboration among participant with varying skill level and background the video on this page is set up a play list of short clip drawn from a complete math teacher circle session the clip correspond to different activity or segment of the session and have been lightly edited to remove some participant work time and bring the overall length to approximately 1 hour 30 minute per play list each play list includes a debriefing session with participant and is linked to relevant resource including mathematical material from our site the play list is primarily geared for those learning how to plan and lead a math session including leadership team of new math teacher circle and people who have been invited to lead a session for the very first time we also anticipate that they will be useful to experienced session leader who want to learn more about a particular session a well a to anyone curious about math teacher circle in this video joshua zucker julia robinson math festival lead a math teacher circle session titled an introduction to problem solving josh present a problem that seems almost impossibly difficult but teacher discover many way to approach it by considering smaller simpler problem this video wa filmed in summer 2014 when 30 mathematician and math teacher from across the country came to a how to run a math teacher circle workshop at the american institute of mathematics in palo alto ca find material for this session here the 1 to 100 problem tom davis and joshua zucker an introduction to problem solving joshua zucker	0
resource for the last leaf by o henry a good guide to look at the story from different angle warm up activity and discussion that will help student develop their critical and analytical question	0
using the present in writing simple present and present progressive one point grammar lesson 2 1 11 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
culture box this is an assignment created for a black elk speaks unit	0
periodic table in 3 minute a great video resource covering the element of the period table a well a the basic of electron shell very engaging	0
the relationship between the earth the moon and the sun learning cycle learning cycle meeting florida 6th grade science standard	0
convex lens convex lens define the actual feature of lens	0
story writing rubric this is a comprehensive rubric that can be used to easily evaluate grade 6 story-writing for language mark and student feedback	0
letter dd mini-file folder word wall activity pack 13 page try the full letter aa resource for free here your student will love this alphabet mini-word wall pack it s perfect for your alphabet and phonics activity this activity pack includes everything you need to create a letter specific mini-file folder word wall differentiated writing activity and word card to add to your classroom word wall it s a great resource to get your student excited about writing and will add some novelty to your writing and word work center just print laminate copy and you are done file includes letter dd mini-file folder word wall w or folder label 10 word classroom word wall or word ring card 2 size writing activity sheet have fun common core aligned rf k 1 rf k 3 rf 1 1 rf 1 2 rf 1 3 be sure to check out my other mini-word wall resource use custom search word wall activity pack in my shop	1
grammar unit sentence and fragment this is a complete unit on teaching student to differentiate between sentence and fragment it includes a link to a video four grammar warm ups or bell time and a quiz	0
tell tale heart graphic novel after reading poe tell tale heart student need to create a graphic novel depicting their understanding of the author style	0
gas law gas law are introduced to the student by using the combined gas law and an acronym trick devised by a student student are instructed on the variable involved in the gas law after reviewing the equation and their variable student are to identify the law that is used to solve word problem a stated in the teacher note included i teach gas law toward the end of the year close to the state test it seems that i always run out of time and have to teach gas law in a short amount of time i have found with experience that understanding what law go with what word problem is essential in understanding of the gas law the method outlined ha been effective virginia standard of learning chemistry ch 1 the student will investigate and understand that experiment in which variable are measured analyzed and evaluated produce observation and verifiable data ch 2 the student will investigate and understand that the placement of element on the periodic table is a function of their atomic structure ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation ch 4 the student will investigate and understand that chemical quantity are based on molar relationship ch 5 the student will investigate and understand that the phase of matter are explained by kinetic theory and force of attraction between particle	0
algebra i quiz graphing linear inequality high school or middle school math this short quiz wa designed to be used just after the lesson on graphing linear inequality use it a a really quick way to ass student understanding find out who know which shading and boundary line to use work for the high school or middle school algebra i student you may consider using it at the start of class the day after the lesson enjoy	0
volcano model volcano model by australian geological society model allows student to create a 3d model of a volcano showing the different part and feature model includes complete easy to follow direction	0
the daily life in ancient and modern greece student learn about the daily life in ancient greece playing role play pc game and comparing it with their life in modern greece	0
state report guide sjteach this teacher created website ha a multitude of idea for student created project about the u state created by a 5th grade teacher	0
ap environmental science summer assignment contains more document message me if you would like them	0
harry potter genetics this is a punnett square practice sheet that us character and trait from the harry potter series	0
preparing for the admission process initial college list sgtgi preparing for the admission process is full of helpful insight creative strategy and much more to help you prepare yourself to effectively tackle the college application process without the stress that come from not knowing what to do or starting too late	1
destiny 4 rps a feebly page i created to keep librarian up to date on destiny library info	1
state syllable ela in syllable state student use their favorite state to practice identifying the number of syllable in given word that relate to that state they also divide the word into syllable by looking for vowel sound when they finish they can repeat the activity using a different state this essential ha edition for all 50 state	0
the craap test determining the reliability of source this presentation utilizes the craap test which stand for credibility reliability audience accuracy and purpose the craap test is used to determine the reliability of source the presentation includes guiding question for each criterion and example for you to use when discussing the criterion with student the presentation also includes a practice exercise at the end of the presentation where student work with a partner to determine the reliability of several website this is a good presentation to help student learn to distinguish between reliable and unreliable internet source the resource is a link to a google presentation you can make a copy of the presentation and modify it to fit the need of your class	0
present and future ability with be able to modal 2 one point grammar lesson 2 9 2 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
college admission process leveraging demonstrated interest in this course you will learn what is it demonstrating the interest and why is it important it is based on the national association for college admission counseling nacac best practice and is continually updated to help increase your chance of getting to yes	1
ancient egypt review this powerpoint presentation for 2nd grader review the contribution of the ancient egyptian the student will explain how the contribution of ancient egypt have influenced the present world in term of architecture invention the calendar and written language essential question what contribution did the people of ancient egypt make to the development of written language what invention came from ancient egypt what example of architecture from ancient egypt still exist today essential understanding ancient people made contribution that affect the present world essential skill locate and use information from print and non-print source gather classify and interpret information use resource material collect organize and record information term to know ancient long long ago architecture the design of building contribution the act of giving or doing something	0
linear and non-linear function distinction the championship bicycling race is a major event jess ha trained for year to compete at this level and can go quite fast starting from rest jess can accelerate to 20 mile per hour the coach record time and speed and put them in a table shown below the coach want to measure jess progress and to see if there is a pattern in this data this resource is from the ck-12 library	0
slavery project markscheme slavery project markscheme	0
college admission process what college are looking for in this course you will get all the inside information of what college are actually looking for making their admission decision it is based on the national association for college admission counseling nacac best practice and is continually updated to help increase your chance of getting to yes	1
connective explore the usage of connective identify the connective used demonstrate the usage of connective	0
a modest proposal writing prompt write a modern day modest proposal	0
it is an interactive model of the food group it is interactive so the kid can assemble the piece label the group and check information for any error made	0
kitchen safety video project this is an example of the final product of a kitchen safety video project the project lesson plan is available under a separate title this is a good project for middle school student when starting a food unit or cooking lab this cover standard related to safety in the kitchen	1
about me passport personal information review speaking activity esl or ell or eld this 2-hour activity feature a fun 8-page passport for student to fill out about themselves including name age birthday family and their like and dislike it also ha a place where student can earn visa by interviewing classmate and practicing asking and answering about these topic of personal information how can i use it -as a fun review activity-as a way to introduce the content to new students-as a way to get student talking-as a learning station or learning center who is it for -novice level esl or ell or eld students-students in grade 6-12at the end of the lesson student will be able to -ask and answer about names-ask and answer about ages-ask and answer about birthdays-ask and answer about families-ask and answer about like and dislike includes -4 page of content-detailed instruction and idea for use-an 8-page passport for student to review and interview about personal information	0
slope intercept form of a line how to graph and determine an equation of a line in slope-intercept form this resource is from the ck-12 library	0
verba english language learning game verba is the new language learning card game developed by the pericles group the concept is incredibly simple -- one player acting a a judge draw a random card containing a fill in the blank sentence in the target language and the other player play a card containing a noun from their hand the player who ha played the sentence card then chooses the best card played and that player score a point play continues with that player a the new judge all verba player benefit from seeing high frequency word with many repetition in a context that foster authentic learning and comprehensible input informed by best practice in second language acquisition a with all of the pericles group educational game the play objective and the learning objective are one in the same player win by making comprehensible sentence scaffolded by the card the image and the helpful hint included on the sentence card we always want to ensure that the learner are seeing correct form and those form are continually reinforced by the mechanic core set includes 50 sentence card and 146 noun card designed for the novice english learner learn more at	0
occupation overload ela in occupation overload student use a career field they are interested in to practice informative reading and writing in a real world context a career counselor they are reporting on the best career within a particular field they read informative text and integrate information on their chosen field before carrying out further research and assessing credibility of source they then present on the career and write their final article the task end with the opportunity to develop informative writing in several way this performance task ha edition for 8 different career including design education and health care	0
to my dear and loving husband by anne bradstreet text and question anne bradstreet n and acute e dudley 1612-1672 wa the most famous of early english poet in her time and the first published female writer in the british-north american colony addressed to bradstreet s husband the poem depicts the intimacy of a couple deeply in love	0
mind your own beeswax part 2 bee have a sting for hexagon let find out why mathematical domain expression and equation function geometry standard grade level 8 9 10 11 12 8 ee c 8 hsf-bf a 1a hsa-ced a 1 hsa-rei c 6 topic perimeter area pattern quadratic system of equation prime number square number triangular number grade level s eighth ninth tenth eleventh twelfth duration approximately 1 to 2 hour resource lesson plan individual powerpoint presentation pdf activity	0
child literature with a mathematics focus curated and thorough list of child literature with a mathematics focus a brief list of child book with a mathematics focus i have found useful a a center piece of classroom mathematics experience this list is nowhere near exhaustive nor is meant to be it ha been collated over time and added to regularly	0
bill of right poster student research the first 10 amendment of the you s constitution they then choose one of the bill of right and create a poster that visually represents the amendment you will need to click on the title of the project make a copy of the google doc and share with your student student can then access the resource website video tutorial google drawing template etc in order to complete the assignment included poster template google drawing tutorial scholastic celebrate the constitution factmonster bill of right constitution center bill of right constitution center bill of right game ducksters you s government page a always please check link to make sure your student can access them also once you make a copy you can make any necessary change to tailor the activity for your student	0
academic writing feature word list and tool this is a pearl of resource related to academic writing it contains assorted resource for hight school and college student and teacher including word list tool database tip a well a information about academic writing feature to curate this content i used pearltrees a free bookmarking service that let u user bookmark create and share web page file photo or note and organize them naturally you can also explore amazing collection that relate to your interest and subscribe to their update user need to create an account in order to access the pearl or collection the tool offer a bookmark let to add item to your collection and suggestion based on your interest this particular pearl spotlight citing tool writing tool word list and template for pd and academic vulgarization	1
comparing different type of verb type of verb one point grammar lesson 1 13 5 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
comic book analysis sheet collaborative or independent analysis of the cinematographic technique in any comic book or graphic novel using this organized template student are required to evaluate analyze and develop inferencing skill based on how perspective and point of view direct plot character development and sequence of event this relates not only to language art but to art and science a well sample academic objective identify the type of shot and camera angle used in the following panel then give a short answer explaining the purpose or emphasis of the cinematography in each panel what ideal super power moral value character trait etc are represented in the second half of this comic what phobia weakness danger villain plot trap etc are represented in the second half of this comic shot type camera angle purpose or emphasis student are forced to focus on the fine detail that direct mood and tone within a novel this can easily be extrapolated for informational text the activity is presented in a doc format for easy editing if desired	1
literature circle resource this is a great resource when doing literature circle it clearly defines the role each member must perform	0
electroscope lab with differentiation how can an electroscope be used to determine electrical charge summarize the attached article to answer the question above building the electroscope thread the thick piece of wire through the hole in the rubber stopper bend the part of the wire that will be inside the flask into an l shape you will have to put this end into the flask so make sure it is not too big to fit through the opening carefully cut a strip of aluminum foil and drape it over the l part of the wire so that equal amount of the leaf are hanging on either side of the wire insert the wire with the aluminum foil strip into the flask and secure it with the rubber stopper there should be about 3 inch of wire showing above the rubber stopper make sure the aluminum foil is not touching the bottom of the flask next generation science standard p 3 b conservation of energy and energy transferwhen the motion energy of an object change there is inevitably some other change in energy at the same time ms-ps 3 -5 the amount of energy transfer needed to change the temperature of a matter sample by a given amount depends on the nature of the matter the size of the sample and the environment ms-ps 3 -4 energy is spontaneously transferred out of hotter region or object and into colder one ms-ps 3 -3 p 3 c relationship between energy and forceswhen two object interacting through a field change relative position the energy stored in the field is changed hs-ps 3 -5	0
go math 1st grade exit ticket chapter 4 subtraction strategy this essential resource includes an exit ticket for each go math common core 1st grade chapter lesson for quick and easy formative assessment this helpful time saver will allow you to monitor understanding of lesson concept to effectively plan for instruction reteach lesson and your math center student self-assess their understanding using the stoplight scale and indicate their level on the exit ticket file includes exit ticket for each chapter lesson and blank 6 per page anchor chart for display student sized anchor chart for math journal or desk common core aligned macc 1 oa 1 1 macc 1 oa 2 4 macc 1 oa 3 5 macc 1 oa 3 6 be sure to check out my other math resource	1
problem solution graphic a simple graphic that allows student to plot the because and effect relationship in a literary piece	0
production of magnesium oxide the production of magnesium oxide is a very important lab in general chemistry the reaction between magnesium and atmospheric oxygen offer some very distinct data that student can use to calculate the formula my student do this lab every year after our mole unit is complete the teacher note contain hint that i have developed over the year doing this lab i require my student do lab write ups this particular lab asks student to turn in a mini treefled the tree fold encourages student to work together for a finished product a well trust their partner to complete their part in addition student see other student work on the same lab -- in other word their presentation tri fold are graded based on the following modified rubric title and author 5 point introduction which includes the hypothesis 10 point abstract 20 point result 10 point discussion 15 point the analysis question conclusion 20 point and citation 5 point virginia standard of learning chemistry ch 1 the student will investigate and understand that experiment in which variable are measured analyzed and evaluated produce observation and verifiable data ch 2 the student will investigate and understand that the placement of element on the periodic table is a function of their atomic structure ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation ch 4 the student will investigate and understand that chemical quantity are based on molar relationship	0
mit techtv rocket science video mit plus k 1 2 video is an original web series from mit showcasing real science and real scientist this video cover rocket propulsion and discus conservation of momentum	0
