text	subject_id
spanish vocabulary festival and life event crossword puzzle this pictorial crossword on festival and life event la celebration y loch accompaniment de una diva is for teacher and student alike who are interested in teaching or learning spanish direction fill in the grid with the corresponding spanish word for the given picture clue answer are included download and have fun	1
go math 1st grade exit ticket chapter 1 addition concept 14 page this essential resource includes an exit ticket for each go math common core 1st grade chapter lesson for quick and easy formative assessment this helpful time saver will allow you to monitor understanding of lesson concept to effectively plan for instruction reteach lesson and your math center student self-assess their understanding using the stoplight scale and indicate their level on the exit ticket file includes exit ticket for each chapter lesson and blank 6 per page anchor chart for display student sized anchor chart for math journal or desk common core aligned macc 1 oa 1 1 macc 1 oa 2 3 macc 1 oa 3 6 be sure to check out my other math resource use custom search math in my shop	0
wonder rj palacio literature investigation wonder by r j palacio is an exceptional novel about the experience of a boy a he embrace the world and the world learns to embrace him born with a physical facial deformity this character truly influence how reader understand and relate to the need of others wonder is a child novel written by r j palacio published on february 14 2012 wonder wa a 1 book on the new york time best seller list and wa also on the texas bluebonnet award master list the following document allows student to practice foundational reading skill a well a encourage interacting with the text on a deeper elev take note of where specific skill in citing evidence from the text or inferring from the author tone are noted key idea and detail cc ela-literacy rl 5 1quote accurately from a text when explaining what the text say explicitly and when drawing inference from the text cc ela-literacy rl 5 2determine a theme of a story drama or poem from detail in the text including how character in a story or drama respond to challenge or how the speaker in a poem reflects upon a topic summarize the text cc ela-literacy rl 5 3compare and contrast two or more character setting or event in a story or drama drawing on specific detail in the text e g how character interact craft and structure cc ela-literacy rl 5 4determine the meaning of word and phrase a they are used in a text including figurative language such a metaphor and simile cc ela-literacy rl 5 5explain how a series of chapter scene or stanza fit together to provide the overall structure of a particular story drama or poem cc ela-literacy rl 5 6describe how a narrator or speaker point of view influence how event are described	0
pedagogy training for teaching secondary english or reading this course is a hands-on experience for student preparing to teach english or reading at the secondary level classroom and field method of teaching respective concept to adolescent are integrated within the course including the skill required for effective teaching of english or reading best teaching practice and english content will be aligned to the language and literacy framework implemented in the bermuda public school system and the cambridge international curriculum for the lower m 1 -m 3 or upper s 1 -s 4 secondary school area to be addressed include professional responsibility classroom learning environment planning instruction assessing achievement and teaching for meaningful learning for all student	0
school supply qr code scavenger hunt for interactive notebook esl or ell or eld this is a 2-hour activity for interactibe notebook that includes a qr code scabenger hunt to learn their vocabulary student must use their device to scan qr code it a favorite in our classroom student also habe fun note to add to their interactibe notebook once they be learned vocabulary there are lot of suggestion for fun game and activity for practice how can i use it a a way to introduce school supply vocabulary to student a a learning station or learning center who is it for novice lebel esl ell eld or french or spanish or italian student student in grade k-12 at the end of this activity student will be able to use and identify vocabulary includes 7 page of content 24 vocabulary word detailed instruction and idea for use qr code scabenger hunt note for interactibe notebook	0
beginning reader unit primarily for beginning reader these ten page provide simple and basic sentence with picture to help beginning reader with decoding sentence fluency and basic comprehension skill	0
school for hotel and tourism in zagreb i have made this flog with my student it is about our school	0
scavenger hunt solving radical equation a 12 station scavenger hunt on solving square root equation	0
linear inequality in two variable an explanation of the concept this video provides an explanation of the concept of linear inequality in two variable this resource is from the ck-12 library	0
among the hidden structured note chapter 21-25 evidence based writing unit to go along with the novel among the hidden student will write a short summary of each chapter they read define vocabulary word using context clue and answer a focus question using evidence from the text these note can use the same focus question graphic organizer a the a long walk to water structured note to help student gather their evidence and make inference	0
slogan matching activity identifying the slogan that corresponds to each company individual pair or group work	1
joy luck club chart to help keep character straight daughter	0
spanish subjunctive note for interactive notebook space and alien themed this set of note us space alien and planet to make an analogy for student to easily understand and conceptualize the subjunctive mood it also help student remember the us and formation of the subjunctive with mnemonic device and fun colorful graphic how can i use it to introduce the subjunctive mood to new student to review the subjunctive mood for student who have seen the content before a a learning station or learning center who is it for intermediate level spanish student student in grade 10-12 at the end of the lesson student will be able to understand and explain the us of the subjunctive mood understand and explain the formation of the subjunctive mood includes 7 page of content detailed instruction and idea for use interactive notebook pop- ups and explanation on the use and formation of the subjunctive mood all the colorful and interactive piece required for student to include in their interactive notebook placement map to see how everything fit together note on subjunctive formation with answer key note on subjunctive use with answer key	1
protecting biodiversity the power of the individual advocate for biodiversity conservation come in all form from single individual to international agency to learn more about this course and the california academy of science please visit	0
50 way to use discovery education 50 great idea on how to use discoveryeducation com in your classroom	0
quien e warm up activity for beginner test your knowledge	1
organelle cell skit student evaluation fun original creative and educational this is an adorable and creative high originality skit lesson on organelles-cells which is very easily modified and adaptable it is aligned to ng and very well-organized and ready to use this activity is good for limited technology and all inclusive saving time for that busy teacher this evaluation sheet may be used by the student audience to evaluate their classmate during the cell skit in three 3 group student are required to identify the cell part being acted out and give evidence of why they believe that to be the cell part that is being demonstrated cell wall cell membrane cytoplasm nucleus vacuole chloroplast and hypochondria this keep the audience engaged in learning a the skit are being presented and reach those learner who learn best through reflection and writing suggested ng application ms-ls 1 -2 from molecule to organism structure and process and cell membrane assessment of the function of the other organelle is limited to their relationship to the whole cell assessment doe and cell membrane assessment of the function of the other organelle is limited to their relationship to the whole cell assessment doe m structure function and information processing and cell membrane assessment of the function of the other organelle is limited to their relationship to the whole cell assessment doe and cell membrane assessment of the function of the other organelle is limited to their relationship to the whole cell assessment doe ms-ls 1 from molecule to organism structure and process and cell membrane assessment of the function of the other organelle is limited to their relationship to the whole cell assessment doe and cell membrane assessment of the function of the other organelle is limited to their relationship to the whole cell assessment doe	0
german vocabulary number part 2 crossword this part 2 crossword puzzle is on german number from 16 to 1 000 000 answer are included	1
abc sketch book i have always wanted to give a drawing assignment a a final for my advance art class so this wa my solution so we created abc book each letter ha a drawing challenge and the student create their own abc book	0
drought increase coffee bean price the drought did not just close down ski resort and impact agriculture it also increased coffee bean price due to a bean condition called coffee disease rust the widespread impact might even have customer at the local coffee chop feeling the price change about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	0
animal speaking card italian this is a fun simple interactive and cooperative game for student to practice with vocabulary by using simple verb construction and vocabulary student move through this speaking card deck and practice listening and speaking at the same time how can i use it -at the end of a unit-as a fun review activity to do in pairs-as a way to practice animal for new learners-as a way to practice asking and answering about others names-as a learning station or learning center who is it for -novice level italian students-students in grade 6-12at the end of this activity student will be able to -use and identify vocabulary includes -3 page of content-detailed instruction and idea for use game guide with speaking prompts-printable speaking card cut and go	1
stem worksheet stem worksheet weekly to support root or stem learning	0
future tense this is a presentation to revise the different future tense in english	0
school supply speaking card french this is a fun simple interactive and cooperative game for student to practice with vocabulary by using simple verb construction and vocabulary student move through this speaking card deck and practice listening and speaking at the same time how can i use it -at the end of a unit-as a fun review activity to do in pairs-as a way to practice school supply for new learners-as a learning station or learning center who is it for -novice level french students-students in grade 6-12at the end of this activity student will be able to -use and identify vocabulary includes -2 page of content-detailed instruction and idea for use-printable speaking card cut and go	1
pupil evaluation potential audit of a course	0
informative writing rubric a rubric to be used with informative essay	0
simolizam prezi about symbolism on croatian	1
parliament limit the english monarchy power point and keynote presentation mr harm ha designed a number of powerpoint and keynote presentation to help student understand history designed by a teacher for teacher this powerpoint focus on parliament limit the english monarchy this presentation is designed to give student an overview of how parliament took step to control the english monarch student will be shown map animation and description detailing these event the presentation is totally customizable allowing you to add your own picture graphic and animation to take what we have done even farther it come with presentation note to help you discus the subject and engage student in the event of english history at $ 4 00 it will save you time and lay the foundation for presentation that help student understand and remember the topic include absolute monarchy james i charles i charles ii james ii petition of right parliament english civil war oliver cromwell puritan restoration glorious revolution constitutional monarchy number of slide 41 keynote presentation power point presentation text edit file of the and presenter note the package is a digital download zip file of these three item mcdougal littel world history pattern of interaction absolutism to revolution central european monarch clash chapter 21 section 5 parliament limit the english monarchy go here to learn more	0
primary source winston churchill we shall fight them on the beach winston churchill make one of the most powerful speech ever made during wwii a germany is attacking great britain this primary source allows for the analysis and synthesis of primary source informational text thus student will be able to fully debate the text using historical context and purpose we shall go on to the end we shall fight in france we shall fight on the sea and ocean we shall fight with growing confidence and growing strength in the air we shall defend our island whatever the cost may be we shall fight on the beach we shall fight on the landing ground we shall fight in the field and in the street we shall fight in the hill we shall never surrender winston churchill	0
school supply qr code scavenger hunt for interactive notebook italian this is a 2-hour activity for interactibe notebook that includes a qr code scabenger hunt to learn their vocabulary student must use their device to scan qr code it s a favorite in our classroom student also habe fun note to add to their interactibe notebook once they be learned vocabulary there are lot of suggestion for fun game and activity for practice how can i use it -as a way to introduce school supply vocabulary to students-as a learning station or learning center who is it for -novice lebel italian students-students in grade k-12 at the end of this activity student will be able to -use and identify vocabulary includes -7 page of content-24 vocabulary words-detailed instruction and idea for use-qr code scabenger hunt-notes for interactibe notebook	1
the big christmas tree preview this is a free preview of a full-length video go behind the scene for the lighting of the world s most famous christmas tree this cover the rockefeller center christmas tree from locating it to transporting it to setting it up and lighting it the video is narrated by child and is done in a conversational or question and answer format it is very easy for child to follow and it is actually interesting to watch a a parent customer review the big christmas tree is part of the award-winning big adventure series from little mammoth medium	0
creative problem solving this presentation deal directly with your ability for creativity which is a critical skill in any field it focus on divergent thinking the ability to develop multiple idea and concept to solve problem	0
the real number system worksheet this is a worksheet that ha student deciding what number are rational and irrational ha them order real number from least to greatest	0
opening tip basketball team in opening tip student use nba game data to practice using adding subtracting and multiplying within 100 a scorekeeper they must calculate the statistic from opening night and make a prediction of the starting lineup for the next game this performance task ha different edition for all 30 basketball team	0
basic file handling operation lesson 47 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus basic file handling operation understand and use basic file handling operation open read write and close for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 53 2 3 1 statement f	0
continent informational website activity and game supporting our third grade student study of the continent of our world new link and document will be added a we discover helpful resource	0
town sentence auction student compete in this auction game to test their knowledge of the town topic they must bid on whether the sentence are correct or not sentence can be easily adapted to other topic	1
usa winter olympic medal country in winter olympic medal student use real data on a country winter olympic performance to practice comparing fraction and decimal a an international olympic committee intern they must determine the success of the country compared to the rest of the world and compared to the previous winter olympics chilly	0
vertex form of a quadratic investigation the goal of this activity is for student to observe that the vertex of a quadratic function can be found from the equation of the function in vertex form and that it is h k student should already be familiar with quadratic function in standard form and parabola student should also know how to square binomial and find the vertex from standard form includes discovery activity sheet teacher tip answer key	0
active reading journal active reading and discussion in one place i have used this rrj for 13 year now and it is used throughout our district	0
elementary world war i simlation activity plus 1 year online platform subscription mr harm produce interactive history lesson plan for student for any teacher planning a unit on world war 1 this lesson plan is a great way to bring history to life for them the original program wa developed and tested over year of use and is used by nearly 200 high school teacher throughout north america this elementary wwi simulation lesson plan we are adapted by stephen henderson elementary teacher in pella iowa from our more advanced world war one simulation for high school and middle school the adapted version of the ww 1 simulation offer upper elementary teacher the opportunity to bring world war one to life by placing history in the hand of the student with modified instruction and simplified terminology the adapted version give elementary student the opportunity to engage this great conflict in new and challenging way the elementary wwi lesson plan simulation also offer question that cover broader concept in order for elementary student to begin to understand the level of influence this conflict had on a global scale this ww 1 simulation will help get student interested and excited about learning instead of simply recreating what happened in the great war student can alter the course of history through the decision they make this program can be customized to any class size and become a unit that future student will look forward to one year subscription to the on line platform included go here to learn more	0
community personnel question for interviewing student use these question a a guideline when practicing and then conducting interview this is one of a series of linked material all will contain the title community	0
5 amazing physic experiment amazing physic experiment could be done in the classroom or at home	0
3 way to read chart for reading in classroom work with the daily five	0
the water cycle this is an excellent powerpoint that describes each part of the water cycle	0
triangle are everywhere 1 worksheet 1 about triangle	0
qr code book summary great way to engage reader with technology	0
the odd one out this resource can be used to review grammar and vocabulary for all level	1
alien periodic table the purpose of this exercise is to correctly place unknown element into a blank periodic table when given certain physical and chemical property in this activity you will classify interpret and alien element into a similar pattern like the earth s periodic table of element included procedure sheet story to spark interest clue sheet alien periodic table student example next generation science standard ms-ps 1 -1 develop model to describe the atomic composition of simple molecule and extended structure	0
midnight sun midnight sun is an amazingly simple piece that us the note b a and g the rhythm pattern are very simple to read and play the zip file includes two audio accompaniment track one for demonstration w or recorder and one for classroom and concert performance instrumental a pdf file to copy for your student teacher note fingering chart great for beginner	0
comic rubric detailed rubric for grading comic specifically for the pixton comic app on edmodo designed for an 8th-grade medium class but can be tailored for any grade	0
online tone generator simply enter your desired frequency and press play you will hear a pure tone sine wave sampled at a rate of 44 1khz the tone will continue until the stop button is pushed the tone generator can play four different waveform sine square sawtooth and triangle click on the button to select which waveform you would like to generate	0
how to create info graphic powerpoint	0
ppt project spanish 1 level theme que ch gusta haver this is a powerpoint presentation project for spanish 1 level following the theme found in realidades 1	1
flexible flowchart war time food rationing this flexible flowchart address several methodology and strategy for addressing a topic in world history using issue raised in a discussion on wartime rationing student will investigate the issue idea ideal and event relevant to survival with the rationing of food learning activity wartime cooking video collection of british propaganda poster handout of weekly food ration food point website www historicalness or or exhibit or event or rationing_paper jog rationing account www bbc co uk or history or ww 2 people war or category or c 1 168 or index html history cookbook with option for formative and consummative assessment student engage in the curriculum by creating a wartime recipe using their ration card example of card can be found at developing the history cookbook ha a lot of information on how rationing worked sample of recipe and poster discussing issue with rationing from primary source or interview proposing a propaganda poster for food rationing and or or preparing a primary source based food journal this flexible flowchart offer a wide range of option for this particular investigative task	0
united state election of 1824 and 1828 video this is a video on the tumultuous election of 1824 and 1828 the election of 1824 is one of the most contentious of american history a john quincy adam reputedly stole the presidency from andrew jackson in a corrupt bargain whereby henry clay became the secretary of state and adam who did not have the most popular or electoral vote became president of the you s jackson used resentment from this election to build support throughout the country and created a wave called jacksonian democracy this movement would permanently shape the political nature of you s history eq why wa andrew jackson such an influential president standard ca 8 8 1 cc ela-literacy rh 6-8 2determine the central idea or information of a primary or secondary source provide an accurate summary of the source distinct from prior knowledge or opinion	0
run-on sentence 4th grade california treasure unit 1 lesson 5 smartboard notebook run-on sentence 4th grade california treasure unit 1 lesson 5 smartboard notebook	0
ap biology biochemistry vocabulary vocabulary ppt for ap biology biochemistry specifically enzyme	0
sunken treasure ahoy matey it time to get your hand wet student will use addition measurement graphing and counting to recover the lost treasure the journey start now mathematical domain operation and algebraic thinking number and operation in base ten measurement and data geometry standard grade level 1-3 1 oa a 1 1 oa a 2 1 oa b 3 1 oa c 5 1 oa d 7 1 nbt a 1 1 nbt b 2 1 md b 3 1 md c 4 1 g a 1 1 g a 3 2 oa a 1 2 oa c 3 2 nbt a 1 2 nbt a 1 a 2 nbt a 1 b 2 nbt a 2 2 nbt b 5 2 nbt b 6 2 nbt b 8 2 nbt b 9 2 md a 3 2 md c 7 2 md d 10 3 oa a 1 3 oa b 5 3 nbt a 3 3 md a 1 topic shape circle square triangle time measurement distance weight money bar graph graph duration distributive property addition modeling addition counting property scale skip counting line graph subtraction area perimeter number line grade level s first second third duration 2-3 day resource lesson plan individual powerpoint presentation pdf activity	0
multi-step word problem lesson 2 this video explains how to solve a multi-step word problem	0
tinytap gerund or infinitive for esl student for english language learner practice gerund and infinitive in most major esl grammar text about tinytap tinytap is a social platform which empowers family teacher and student to learn from each other by creating their own personalized learning app and playing thousand of new one shared daily by a worldwide community of educator and learner worldwide kid kid can easily create and play fun interactive game from everyday photo and image enjoy making game for younger kid and or or use the app to create game for a class activity check out all of the game made by kid on tinytap parent tinytap is a great way for parent to educate and interact with their kid by creating personalized game for them using family photo familiar image and special activity teacher teacher can quickly and easily create fun educational activity for any purpose and engage their student in something new educator around the world are creating valuable learning activity based on the school curriculum see what teacher are doing on tinytap special need special need teacher and caretaker can utilize this simple and powerful platform to come up with new way to help those in need and personalize activity to fit each person individually there are hundred of way to play with tinytap here are a few idea to get you started quiz our simple question and answer activity allows you to record question answer and feedback for mistake in your own voice interactive presentation make fun engaging presentation in minute instead of using your typical slide actively involve your audience in the presentation by doing it a a fun tinytap game digital textbook convert existing school textbook into engaging tinytap activity or create new one classroom activity tinytap is a great way to create fun classroom game and activity utilizing the i pad using tinytap s multiple activity the app can be used to teach any new subject ass old one and tailor to fit student need	0
the evolution of the english language a pearl of related resource on the evolution of the english language such a dictionary video tutorial timeliness and reference site	0
reading log template a reading log template for key stage 1 student keep a record of the book they read for extended reading student note the date they read the book a well a the title and author of the book student can rate their enjoyment of the book student answer basic question about the story they read by drawing a picture student write a simple sentence about what they read about	0
cheaper by the dozen jigsaw puzzle after reading the book cheaper by the dozen have your student put together this puzzle that will show them what the real family looked like make sure you reset the puzzle for the next person	0
super sleuth detective or mystery themed behavior clip chart 13 page this fun detective or mystery themed behavior chart fit in well with the green yellow red behavior system used in many school yet provides positive recognition for student who go above and beyond perfect for your themed classroom purple super student pink way to go blue excellent effort green ready to learn yellow make better choice orange teacher choice red parent contact file also includes choice of matching header a clip chart color code letter for parent and two behavior chart choice for student agenda or folder to communicate behavior with parent if you need custom color or wording contact me and i will customize it for you at no additional charge overthrown looking for a different theme be sure to check out the more than 100 themed behavior clip chart in my store search behavior clip chart in my shop	0
nyse billing nyse billing	0
french vocabulary part of the face crossword this pictorial crossword on part of the face le party dew visage is for teacher and student alike who are interested in teaching or learning french direction fill in the grid with the corresponding french word for the 14 numbered part of the face based on the given image answer are included	1
ecosystem biodiversity this video highlight how diversity is important at the level of ecosystem to learn more about this course and the california academy of science please visit	0
space jam do not take our word for it but this lesson is out of this world this lesson is a great extension to our lesson hang time student will use their knowledge of quadratic function solving equation and solution to equation to model and solve some cosmic application of hang time and vertical jump height mathematical domain function standard grade level 9 10 11 12 hsa sse a 1 hsa ced a 3 hsa rei b 4 hsf if b 4 hsf if b 5 hsf if c 7 topic modeling and interpreting real world quadratic function system of equation gravity volume looney toon grade level s ninth tenth eleventh twelfth duration approximately 1 to 2 hour resource lesson plan individual powerpoint presentation pdf activity	0
chinese mandarin mit ap modern standard chinese mandarin not everyone will be an absolute beginner the course requires no prior background in mandarin the course all four semester of a 2 year program lesson is designed to train native english language speaker to level 3 in speaking understanding reading writing in mandarin plus learning g plus hangout assignment meet ups and medium streaming topic discussed are introduction greeting little about yourself thing around u education daily task where you live and family note in cultural include information on the land the religion the people and their history the lifestyle and social custom your living situation thing to do and thing not to do note for female dependent and recommended reading	1
standard form these foldable introduce the student to standard form of a linear equation it give example of how this form relates to slope-intercept form it also teach student about horizontal and vertical line graph or equation	0
spanish vocabulary profession part 1 crossword this part 1 pictorial crossword on profession la profession is for teacher and student alike who are interested in teaching or learning spanish direction fill in the grid with the corresponding spanish word for the given picture clue answer are included download and have fun	1
ap bio dna or rna flip quiz online jeopardy style game that cover dna or rna transcription translation and mutation for ap bio or higher level honor biology	0
pinterest 101 for teacher check out this video for a quick overview of how to get started using pinterest to aggregate resource for use in your classroom	0
perfect unit around the school in perfect unit student use location around the school to practice measuring item in inch and in centimeter and comparing those unit when they finish they can repeat the activity using a different school location and measuring and comparing different object this essential ha different edition for 4 area around the school including the school cafeteria music class and even their school desk	0
your site collection in one glance a way to have your favorite web page at hand	1
spanish task card and inb note for direct indirect and double object pronoun this 3-hour le on direct indirect and double object pronoun includes clear and easy- to-follow note for interactive notebook a well a 24 task card for practice with clear explanation and answer key how can i use it to teach new learner about direct indirect and double object pronoun to review direct indirect and double object pronoun with learner a a learning station or learning center who is it for intermediate level spanish student student in grade 9- 12 at the end of the lesson student will be able to identify the subject and verb of a sentence identify and replace the direct object and indirect object of a sentence with their respective pronoun correctly rewrite sentence with double object pronoun includes 18 page of content detailed instruction and idea for use note for inb on direct object and pronoun note for inb on indirect object and pronoun note for inb on double object pronoun detailed explanation of how to break down sentence to find and replace direct or indirect object 24 task card with sentence and answer key	1
spelling homework with drawing additional spelling support with space to draw the word	0
