text	subject_id
fracking fuel energy debate by erica gy text and question we use the energy from natural gas for power however a relatively new process of getting this natural gas out of the ground called racking ha sparked a debate about the cost and benefit of this technology this article from science news for student report on the controversy surrounding racking	1
biology eoc review preparing for the staar eoc or another end of course exam in biology this review sheet cover the topic student most need to review before this important exam organized into 5 major strand includes qr code link to instructional video	0
journey unit 4 daily fix-it foldables and center 1st grade 50 page this versatile resource pack contain all the unit 4 daily fix-its in the journey common core curriculum for 1st grade there are various option for learning and practicing this important grammar skill student foldable write and wipe center and smartboard and powerpoint file for whole group instruction and modeling great for small group instruction and remediation too file includes unit 4 fix-it foldables lesson 16-20 day 1-5 unit 4 fix-it write and wipe center lesson 16-20 smartboard file lesson 16-20 color fix-it slide powerpoint file lesson 16-20 color fix-it slide common core aligned l 1 1a 1 l 1 1b 1 l 1 2a 1 l 1 2b 1 l 1 2d 1 l 1 2e rf 1 1a 1 rf 3 3c be sure to check out my other common core language art and grammar resource	1
tate game fine art game the tate housing britain national gallery of art present a variety of fun and educational game color in art historical coloring page using famous artist preferred color palette discover the fact behind a mysterious object found at tate britain see how turner included everyday element into his work and more addressing a variety of subject and skill level these game are great resource for any art class these game are flash-based so they will only work on flash enabled device	0
music theory an excellent resource for a plethora of free music theory lesson and practice with additional content accessible at an additional charge	0
family a presentation about family	1
contrasting modal in speaking and writing modal 1 one point grammar lesson 2 6 12 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	1
a new government puzzle this assignment is for sc history match the puzzle piece for the branch of government the final puzzle will make a sc shape	0
identify the narrator in a story this pdf is of a nearpod presentation about identifying the narrator in a story which you can view in it entirety at it will give you a glimpse of what you can expect from nearpod and it capability to enhance your classroom experience via this presentation your student will learn how to identify who is telling a story by asking who is telling the story how do i know ela elementary school age 9 plus	1
non-nativity drama script and story ranter claus e-book lesson plan and resource included in zip file ideal for middle primary efl school student lower primary for emi school student it is a silly story about a very bad department store santa claus not to be taken too seriously enjoy the video story version on youtube here enjoy lot of other ranterino stuff at	1
short video ordering at the restaurant an fun white board animation explee video to present or use a summing up of the function of ordering food at a restaurant it is very short but it could be a way of introducing the new function use this for a jumping off point where student can then create their own dialogue to demonstrate proficiency in this skill	1
trignometry it is a simple course for reading trigonometry and it is give very basic knowledge it is also give very basic knowledge of triangle triangle all angle logic are show here	0
sentence frame for an extended definition poem ralph waldo emerson complete your own extended definition poem in class today that follows the pattern set by emerson in the poem below follow the following step to complete this assignment with proficiency pick a topic leave all the word and punctuation in red take out all the word including the title and punctuation in black and replace with your own word and punctuation [ original poem and frame included ]	1
career construction favorite job in career construction student use shape in the environment of their favorite job to practice building shape out of component and counting side and corner when they finish they can repeat the activity using a different job and different object this essential ha different edition for 5 job including soccer referee construction worker and pizza maker	0
multiplication of monomials by polynomial multiply two monomials or a polynomial by a monomial this resource is from the ck-12 library	0
the tyger by william blake text and question this famous poem deal with the tension and question of human existence	1
fantasy football statistical worksheet student each week will gather their statistic based on player performance from site such a esp yahoo sport or cbs sport	0
area v perimeter class activity on area and perimeter that get kid moving around the room student will need a ruler and or or yard stick with a copy of this worksheet	0
possessive pronoun and question with whose there is or there are and pronoun one point grammar lesson 1 6 8 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	1
question with how plus adjective adjective one point grammar lesson 1 9 3 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	1
character education responsibility based on positive behavioral intervention and support this unit is comprised of lesson in character education 1 recognizing responsible behavior in school 2 responsible in the bathroom 3 be responsible at home 4 acting responsible different real life scenario 5 being responsible in school the objective is to ensure student will be able to identify and ass the type of responsible behavior in the school setting that will make them successful in school	0
using and or but or so with the simple past simple past and past progressive one point grammar lesson 2 2 5 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	1
animal farm pre-reading animal trait and human characteristic this worksheet is a per-reading activity for student to complete before reading animal farm the worksheet ha student perdict which social role different animal might fulfill in the novel and describe their reason behind their perdiction i have student complete the handout individually and then discus their choice with a partner or in small group i then lead a discussion about their perdictions a an extension you could have student post their perdictions to your edmodo group then a student read animal farm they can reply to their original post either confirming their perdiction with textual support or providing the correct social role for each animal with textual support	1
desiree baby by kate chopin text and question a family make a shocking discovery about a baby in this story about lineage and class in antebellum louisiana	1
summarizing worksheet a fill in the blank guide to help student summarize correctly	1
understanding language illustrating idiom literally i teach spanish my student think that google translate is the answer to everything i created a unit for student to study how language work the attached ppt show their illustration of idiom also included is a short overview of the lesson we covered	0
light dependent reaction role play student act out the step in the light dependent reaction of photosynthesis simplified for biology i but could be modified for more advanced level	0
personal business letter worksheet this is an editable worksheet with part of a personal business letter salutation writer typed name inside address complementary close signature date body return address it can be used for teaching student how to format personal business letter or a a short quiz answer key is included	0
vocabulary log sheet tired of grading vocabulary quiz where your student hastily memorize the word 5 minute before and then forget them 5 minute later have your student complete weekly vocabulary log using word of their choosing common core aligned log sheet	1
bone of the body word search bone of the body word search ideal for homework starter activity platform to developing subject further suitable for k 3 k 4 k 5 grade 9 12 igcse gcse a level gce vocational	0
the fallacy of success by g k chesterton text and question chesterton us humor to mock book that aim to teach a person how to become wealthy and successful	1
global v analytic brain behavior slide learning style	0
genetic engineering worksheet with answer le than mg arc equal and c 2 equal 18349401 and cv equal 2 0 and ch equal 1 or greater than this genetic engineering worksheet provides review and concept understanding for pcr chromosome painting prototype dna fingerprinting stem cell recombinant dna and others included in the powerpoint are example of glowing animal the regeneration of organ bt corn and diabetes treatment this worksheet set ha the answer key included and can be used alone or with the genetic engineering powerpoint you can purchase all of these a a bundle with the genetic engineering powerpoint genetic engineering concept addressed 6 the student know the mechanism of genetics including the role of nucleic acid and the principle of mendelian genetics the student is expected to a identify component of dna and describe how information for specifying the trait of an organism is carried in the dna b recognize that component that make up the genetic code are common to all organism c explain the purpose and process of transcription and translation using model of dna and rna d recognize that gene expression is a regulated process e identify and illustrate change in dna and evaluate the significance of these change f predict possible outcome of various genetic combination such a mono hybrid cross hybridized cross and non-mendelian inheritance g recognize the significance of meiosis to sexual reproduction and h describe how technique such a dna fingerprinting genetic modification and chromosomal analysis are used to study the genome of organism these concept are from teks in texas but can be adapted for any state or national standard	0
the best commencement speech ever in this writing project student take on the role of speech writer student explore example of commencement speech in preparation for writing and presenting their own student assume the role of speaker at the middle school graduation ceremony they begin the project by utilizing two website to explore great commencement speech student complete an analysis of a commencement speech that interest them to identify and analyze the component of a great speech student then utilize google doc to draft peer edit and revise their commencement speech the final assessment is a presentation student present their speech via google hangout or skype to a class of middle school student if this could t be arranged for a live video call student could record their speech and post them to a joint edmodo group for middle student to watch this project engages student is writing a narrative for a specific audience they are given the opportunity to listen to and red inspiring commencement address and then they get to provide word of wisdom and encouragement for rising 9th grader this lesson plan requires the use of the internet google doc and edmodo however it can be modified and used without the technology the resource contains two pdf file the first file is the lesson plan with link to the website used for the commencement speech a well a a digital copy of the commencement speech analysis handout the second pdf is the commencement speech analysis handout by providing you a digital copy along with the pdf you are able to edit and modify the google doc to fit your classroom you can also have the student complete the analysis chart digitally and turn it in on edmodo	1
teaching persuasive writing practical excercies powerpoint slide from our webbing on teaching persuasive writing these slide include a huge range of practical exercise you can start using in your classroom today the slide cover key terminology the logic of persuasion what make an argument work the engine of persuasion logo ethos and pathos structuring a persuasive piece persuasive device rhetoric metaphor etc do and don t i hope you enjoy and please remember to leave a happy rating afterwards	1
career engineering ii this play list is for middle school student student work on the play list is self-directed and is intended to be assigned during the school break to encourage engagement and exploration of a potential career path in engineering	0
why chinua achebe writes student will analyze interview with chinua achebe a they seek to identify evidence for the author purpose for writing	1
spelling word sort additional spelling focused work	1
farming fresh water crustacean a source of protein that help reduce soil and plant cover depletion	0
golden gaming ela in golden gaming student use their favorite game console to practice informative reading and writing in a real world context a human resource manager they have to write an informative job ad to hire new video game developer they read informative text about video game developer and interpret information presented visually they then come together in group to finalize their job description before writing them the task end with the opportunity to develop informative writing in several way this performance task ha edition for 9 different gaming console including game boy wii and xbox 360	1
electromagnet the slide show or lesson is designed to introduce electro magnet to student it will get them to discus everyday object that use electro magnet discus the theory behind how they work introducing the right hand rule and investigating and explaining way to alter the strength on an electro magnet it is designed for presentation in front of the class but a it is a google presentation it can be copied edited and shared with student to allow them to learn independently or to consolidate their own understanding next generation science standard p 2 a force and motion each force act on one particular object and ha both strength and a direction an object at rest typically ha multiple force acting on it but they add to give zero net force on the object force that do not sum to zero can because change in the object s speed or direction of motion boundary qualitative and conceptual but not quantitative addition of force are used at this level 3-ps 2 -1 the pattern of an object s motion in various situation can be observed and measured when that past motion exhibit a regular pattern future motion can be predicted from it boundary technical term such a magnitude velocity momentum and vector quantity are not introduced at this level but the concept that some quantity need both size and direction to be described is developed 3-ps 2 -2 p 2 b type of interaction object in contact exert force on each other 3-ps 2 -1 electric and magnetic force between a pair of object do not require that the object be in contact the size of the force in each situation depend on the property of the object and their distance apart and for force between two magnet on their orientation relative to each other 3-ps 2 -3 3-ps 2 -4	0
the legacy of the exxon valdez oil spill graphic organizer this activity is designed to meet virginia common core and next generation science standard this activity is also best for 1 1 environment student will listen to an interview about the exxon valdez and then fill in a graphic organizer the student are asked to use technology to find photo of the exxon valdez spill and cite them correctly they are also asked to relate this past event to their life by researching and writing about a large oil spill that ha happened in their lifetime standard alignment virginia sol e 6 the student will investigate and understand the difference between renewable and nonrenewable resource key concept include fossil fuel mineral rock water and vegetation advantage and disadvantage of various energy source resource found in virginia and environmental cost and benefit common core cc ela-literacy sl 9-10 3 evaluate a speaker point of view reasoning and use of evidence and rhetoric identifying any fallacious reasoning or exaggerated or distorted evidence next generation science hs-ess 3 -1 construct an explanation based on evidence for how the availability of natural resource occurrence of natural hazard and change in climate have influenced human activity included with the word document is a link to a google doc copy of the file	1
classroom science equipment a list of 30 classroom science equipment	0
multigenre project checklist and grade sheet student use the checklist to ensure all component are complete	1
book v movie ela in book v movie student use real information on their favorite movie adaptation to practice argument writing a movie critic they have to review information on movie adaptation and the particular movie series to review the success of the book v the movie they research the original book series to make comparison before getting together with a group of fan to discus their opinion the task end with the opportunity to develop argument writing in several different way this performance task ha edition for 7 popular movie adaption series including diary of a wimpy kid divergent and harry potter	1
gerund and to infinitive a subject gerund and to infinitive one point grammar lesson 2 7 6 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	1
literature circle introduction to introduce the concept practice and skill of effective literature circle this powerpoint explains how small group of student will do more than just gather together to discus a piece of literature in depth it introduces structure and purpose to the discussion and the use of role allow student to focus and read with intent this is all about effective preparation communication collaboration and engagement student are then required to synthesize and analyze their understanding of the text a they relate their impression of about event and character in the book the author craft or experience related to the text itself student then construct meaning a they continue to reflect and respond included is a list of contemporary text which will either challenge inspire entertain or enlighten reader this presentation directly support a structure for implementing college and career readiness ela and speaking and listening a student actively and purposefully engage in communication and cooperation to better understand and engage with grade level text	1
disease a presentation about disease vocabulary	1
zambombazo an excellent website for spanish teacher lot of resource	0
factoring quadratic expression teacher edition this teacher edition accompanies the student edition play list factoring quadratic expression	0
nhl biggest fan in nhl biggest fan student use pro hockey attendance data to practice measure of center and spread unit rate and box and whisker diagram a blogger they must finalize their opinion on which team they believe have the best fan this performance task ha edition for all 4 nhl division	0
raft short response writing strategy	1
property of ionic and covalent compound lab property of ionic and covalent compound lab is designed for student to determine what type of bond two unknown have based on the physical property of melting point solubility conductivity and crystal arrangement the student move from station to station in their lab group pair triple etc completing each station and recording their data to complete the lab i have them turn in mini-trifocals that present their finding the lab group collaborate on their presentation and get the same grade the lab is completed in conjunction of the completion of the formula or nomenclature or bonding unit i also do a calcium oxalate lab a well student are graded on a rubric and the correctness of their analysis question and their conclusion the material are basic material in a chemistry classroom with the exception of the conductivity apparatus information on that is included in the teacher note virginia standard of learning chemistry ch 1 the student will investigate and understand that experiment in which variable are measured analyzed and evaluated produce observation and verifiable data ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation ch 4 the student will investigate and understand that chemical quantity are based on molar relationship	0
meal worm lab activity a detailed step-by-step meal worm experiment designed for grade 6 student	0
crossword united state president this is a 12x 1 2 crossword where the student ha to fill in the name of the u president based on the given picture clue answer are included	0
civil war triage grapple this civil war triage lesson is much more than a simple informational text regarding the difficult trial and tribulation of a war time soldier this unit is developed with explicit direction and guidance in providing standard scaffolding and differentiation for all learning style and methodology the core learning skill revolve around communication collaboration and cooperation a student grapple with the fast paced decision making that occurred on the civil war battlefield and the resulting triage process key skill defined and practiced understanding key detail and fact student will reflect on progress toward the learning target s by analysis of the problem and revisit the original problem to examine informational text student will be guided in completing generalization regarding how this informational text can be used in practical application student will then apply this information to connect to upcoming discussion and problem solving product college and career readiness for speaking and listening student will review and apply agreement for a great conversation student will engage in conversation caf and acute process	1
bloom taxonomy with technology the graphic provides a snapshot of the different web app used at the varying level of the taxonomy	1
noun or verb sort use this sort to help student distinguish between noun and verb	1
pbl housing project pbls are becoming more and more used attached is a great pbl that i created to help student think about real-world issue my student we are too young to actually volunteer with habitat for humanity but you can get the idea about a problem or project you could use this is a cross-curricular project	0
2nd grade weather dual language this 5 week summer session unit wa created using lucy calkin unit of study and teaching for biliteracy by karen beeman and cheryl urow second grade science unit that focus on nonfiction text to help student create their own work of nonfiction writing based on common core standard and is taught in english and in spanish	0
ch 3 settling the northern colony this collection of advanced placement united state history apush resource is derived from the american pageant ed 16 i teach in an urban environment and to a population that includes student with limited academic vocabulary the resource in this collection are geared toward providing access to apush material for student who need additional accommodation and modification to ensure comprehension and application included are vocabulary and key term list identification review question activity and suggested reading for each chapter	0
french la science et la technology story chain for this group activity student create story in french by passing the paper from one person to the next the theme is technology	1
teen volunteering serving the community lion heart is a national non-profit community service organization for teen volunteering in 6th through 12th grade each group elect their own officer lead their own meeting and decides together how to serve the community parent involvement is encouraged but not required this is not a fund-raising organization lion heart can easily start a new group anywhere experience working with a team of your peer select your own charity to volunteer with connect with others to make a difference focus on serving the community no fund raising gain leadership training and experience earn college resume credit qualify for college scholarship and earn award	0
fahrenheit 451 theme idea these are a few of the theme in fahrenheit 451 that will lead to plenty of discussion in the classroom	1
game-based learning tool a collection of game-based learning resource for educator to use in the classroom	0
booknotes for slaughterhouse-five about studymode studymode is the world largest learning community for student we we are founded in 1999 on the idea that learning is mean to be social we have built a platform for student to find to create and to share over 100m flashcard and 2m research document on common school subject studymode book note maybe you missed a class or maybe you just can not quite comprehend stream of consciousness style either way studymode com ha you covered when it come to free book note on the most widely read book in high school and college curriculum slaughterhouse-five book note provide professionally written book summary including character plot summary analysis of major theme and a discussion of important theme and symbol you will also find quiz discussion question and suggested reading list to enhance your understanding of the material	1
citizen photojournalism global oneness project in this lesson student view a photo essay the geography of poverty by matt black the photo document a unique overview of poverty throughout california central valley integrating echolocation and poverty data matt black wa named time magazine instagram photographer of the year he used instagram a a platform to publish these photograph in 2014 student discus the power of photojournalism and explore the theme of human right inequality geographic literacy and bearing witness reflective writing prompt are also included to demonstrate student understanding of the story access the photo essay at	1
