text	subject_id
star slugger in star slugger student use their favorite baseball team to practice persuasive reading and writing a aspiring sport journalist for the local paper they are writing an article on the team best hitter of all time they read persuasive text and interpret information presented quantitatively on different player before researching further information of their own they then present to their editor to justify each of their opinion with sufficient evidence and then write their final article the task end with the opportunity to develop persuasive writing in several different way this performance task ha edition for all 30 baseball team	0
to kill a mockingbird chapter 14-16 the structured note for to kill a mockingbird follow the format of writing a gist or summary statement for the chapter answering a focus question that requires direct evidence or quote from the novel and answering 3 multiple choice question that are text-based and require the student to utilize the novel the student can use the gathering evidence organizer that i have for free on my page or any other form of organizer that you would like them to use	0
access to free content try before you commit learn to code in the comfort of your browser with video tutorial programming challenge and screen cast there is an fee but there are lesson or tutorial you can access for free	0
american revolution puppet show sugar act tea act stamp act and more lesson includes lesson page for teacher a rubric a break down page of the law or act the student group will use to better understand the law and a donation letter to get supply from parent for the puppet student will create a puppet show based on one of the british law leading up to the american revolution proclamation of 1763 quartering act sugar act stamp act declaratory act townshend act intolerable act tea act the student will write out a short dialog for their puppet show and then create their puppet then they will put on the puppet show this is a very fun activity your student will not forget	1
english for the 2th grade presentation about english in the 2 th grade	0
singular noun and plural noun noun and article one point grammar lesson 2 3 3 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
song about me rubric student create song about their life this is the grading rubric for it	1
evidence for evolution quizizz assessment for evidence of evolution similar to kahoot but individualized assessment	0
every little step measurement turn your brain into a stair master student will use measurement to analyze the geometry behind the rise and run of step mathematical domain operation and algebraic thinking measurement and data standard grade level 3-6 3 oa a 3 3 oa b 5 4 oa a 2 4 md a 1 4 md a 3 5 md a 1 5 md c 5 b 6 g a 4 topic measurement multiplication repeated addition rate volume surface area spatial reasoning grade level s third fourth fifth sixth duration approximately 1 2 hour resource lesson plan individual powerpoint presentation pdf activity	0
dino dig standard and non-standard measurement activity center 29 page your student will have a fun with these dinosaur themed measurement activity a they learn about standard and non-standard measurement comparing size and estimating this resource contains everything you need for 5 different activity option measure estimate measure the room 2 option and size and sort note the file doe not contain standard ruler due to size inconsistency when printing you will need to provide the standard ruler if you choose to use them file includes center sign response sheet 2 option for wording-8 total 0 dino themed measurement task card dino bone ruler dinosaur size and sort card 6 different dinosaur have fun common core aligned k md a 1 k md a 2 1 md a 1 1 md a 2 2 md a 1 2 md a 2 2 md a 3	0
word processing assessment checksheet this is to be used with an essay example for an essay example see my word processing quiz for an original essay that i wrote it is an assessment to see if they know how to properly format in word processing word processing pre assessment by kari milton is licensed under a creative common attribution 4 0 international license follow me on twiiter @ miltology	0
teaching binary using cup i came up with this idea back in 2013 i give the pupil 9 cup between two and get them to create a binary-deary converter it ha been very successful in my k 3 class who then take them home to teach their parent my original tweet ha had a lot of positive response in that time	0
how do we measure distance in space light second light year light century how do we measure extreme distance ted ed video lesson explains this follows the next generation science standard for understanding space and space system with connection to mathematics engineering technology and the application of science	0
simple past tense quiz end of the unit test	0
death penalty for boston marathon bomber the 2013 boston marathon bombing suspect could face the federal death penalty some victim of the bombing actively argue for capital punishment the majority of resident in massachusetts where the bombing happened do not support the penalty and it is not legal for state crime listen to this story to learn what the bomber fate might be and then listen to this story about how a federal death penalty law trump a state law that prevents it about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	1
proverb those gem of wisdom this is a pearl of resource related to proverb it contains collection of proverb from all over the world tool and resource for student and teacher including phrase finder lesson plan and rubric to curate this content i used pearltrees a free bookmarking service that let u user bookmark create and share web page file photo or note and organize them naturally you can also explore amazing collection that relate to your interest and subscribe to their update user need to create an account in order to access the pearl or collection the tool offer a bookmark let to add item to your collection and suggestion based on your interest this particular pearl spotlight the cultural value and potential of proverb a prompt to integrate different skill	0
ng ubd unit planing template btanj this resource is designed to aid in unit planning by integrating the understanding by design ubd framework with the next generation science standard ng and element of problem based learning pbl	0
magnet lesson question sheet this is a question sheet for a lesson introducing magnet there are three level of differentiation in the lesson core combine and create it includes link to very engaging video and ha both a quiz or question a well a an extended writing exercise to test higher ability pupil there is a presentation and edmodo quiz sheet that go with this it is aimed at 11-12 year old and requires access to bar magnet and steel pin	0
the lottery the lottery by shirley jackson is a great per-reading story before reading the hunger game to get student thinking about connection to the novel	0
plastic tub boat pattern plastic tub boat pattern	0
color theory a nice print out i keep in my classroom that help remind my student about color and their corresponding color family	0
angle angle angle through the use of a virtual lesson practice problem and a 15 min game student will learn about corresponding complementary and supplementary angle and solve simple equation to find unknown angle	0
time capsule in time capsule student use their favorite place or event to practice composing narrative piece when they finish they can repeat the activity using a different place or event this essential ha edition for 8 different place and event including birthday party school and halloween	0
letter cc mini-file folder word wall activity pack 13 page try the full letter aa resource for free here your student will love this alphabet mini-word wall pack it s perfect for your alphabet and phonics activity this activity pack includes everything you need to create a letter specific mini-file folder word wall differentiated writing activity and word card to add to your classroom word wall it s a great resource to get your student excited about writing and will add some novelty to your writing and word work center just print laminate copy and you are done file includes letter cc mini-file folder word wall w or folder label 10 word classroom word wall or word ring card 2 size writing activity sheet have fun common core aligned rf k 1 rf k 3 rf 1 1 rf 1 2 rf 1 3 be sure to check out my other mini-word wall resource use custom search word wall activity pack in my shop	0
using perfect form in speaking perfect form one point grammar lesson 3 2 6 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
go math 1st grade exit ticket chapter 2 subtraction concept this essential resource includes an exit ticket for each go math common core 1st grade chapter lesson for quick and easy formative assessment this helpful time saver will allow you to monitor understanding of lesson concept to effectively plan for instruction reteach lesson and your math center student self-assess their understanding using the stoplight scale and indicate their level on the exit ticket file includes exit ticket for each chapter lesson and blank 6 per page anchor chart for display student sized anchor chart for math journal or desk common core aligned macc 1 oa 1 1 macc 1 oa 3 6 macc 1 oa 4 8 be sure to check out my other math resource	0
te this is website is a huge resource for all kind of lesson from the uk i like to use it to get idea from educator in other part of the world it is awesome i have included subject area that i know of available here but i feel confident that just about anything you want is located at this link recently they have changed the resource formatting there are still free resource but now there are many that require a fee to use them	1
flipped classroom planning template this basic template is a quick form for preparing and directing flipped classroom lesson template address objective and learning target delivery platform assessment method tutorial resource student requirement and procedure for student accountability for more information on flipped learning	0
create your own manual student respond to lesson on manual by creating their own manual about something they know well they share their manual on edmond and doing an oral presentation	0
slavery project lesson 2 life in africa before slavery	1
2nd grade sight word powerpoint 2nd grade sightwords powerpoint do you student need to review their sight word this powerpoint when in slide show mode will flash the sight word to your student at a rate of 6 second between slide student can view on an i pad or computer in classroom across america the development of sight word recognition continues to be a top priority when instructing emerging and beginning reader the purpose of reading is to construct meaning from text this meaning is dependent on the rapid automatic and effortless recognition of word child must be able to automatically read and spell the most frequent word sight word recognition improves reading fluency and automatically allowing the student to focus their effort on the more mentally demanding task of reading comprehension	0
oedipus rex jigsaw and rewrite activity that engages student and requires them to practice and apply multiple skill discussing key idea in the play considering multiple perspective applying different point of view to achieve different effect creating a new text based on their discussion and application of all of the above	0
e-book boom ela in e-book boom student use their favorite book series to practice argument reading and writing in a real world context a marketing manager for a publishing company they have to persuade their marketing director to support their advertisement campaign for the book series a e-books they read argument text and analyze information on the e-book market in order to come up with their own argument they then present to bookstore owner to persuade them that e-books are the future before writing their formal proposal to their marketing director the task end with the opportunity to develop argument writing in several way this performance task ha edition for 6 different book series including the hunger game twilight and divergent	0
ap chemistry educreation video paul grove is one of the all time best ap chemistry teacher in this nation these video cover all topic past and present on the ap exam	0
idiom fun worksheet on english idiom great for a substitute day	0
what is a computer system lesson 1 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus what is a computer system computer system ha input process and output complete a diagram to show this write about a computer system that you use yourself for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 1 statement a	0
fast food favorite fast food in fast food favorite student use nutrition data from restaurant to practice labeling point in a coordinate plane interpreting data and graphing coordinate a pediatric nutritionist they must prepare their client to make smarter eating decision for a day worth of meal this performance task ha different edition for 6 popular fast food restaurant including burger king mcdonald carl jr and taco bell	0
aztec maya inca review a chart student complete comparing the three civilization	1
welcome to edmodocon 2015 and opening keynote and edmodie award edmodo ceo vibhu mittal reveals in his edmodocon keynote new product feature that make it easier to express yourself communicate how you feel in an instant like a post to give it a thumb up or enter your favorite facial expression to create an emotive pin a post want to make sure everyone get the message pinning let u you place your most important message at the top of a group s stream for all member to see find resource collaborate on edmodo spotlight where you can publish discover and collect content that have been tried and tested by educator just like you connect with parent with a brand new experience on the web and app for o and android it s easier than ever for family to get involved and support a child s learning	0
anti-semitism in 21st-century germany a rising tide of anti-jewish sentiment ha the german government chastising german for their prejudice anti-semitism is a particularly volatile topic in germany because of the nazi-led holocaust during world war ii some blame the rising anti-semitism in europe on the conflict in israel others believe it s because of an influx of muslim immigrant this public radio story take you to a protest against the attack on jew in germany and explores how the present-day incident refer to a dark past about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	1
style noted a fantastic beauty blog from arrojo school of cosmetology in nyc lot of tutorial and video	0
reflexive pronoun pronoun and determiner one point grammar lesson 2 4 3 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
discover the engineering design loop you have decided to teach engineering in middle school why not begin by having student discover the engineering design loop for themselves and in the process tie it into the ng science and engineering practice this simple activity doe just that after a brief introduction student select a video from a design squad nation play list and identify the engineering practice they observe once done they proceed to a practice sort and provide evidence for their answer good activity to do before any engineering design challenge	0
a-z dictionary challenge this is an activity for student to activate vocabulary learning	0
assignment assignment in form of q an	0
sound effect lead for personal narrative this is a chart for personal narrative lead	0
food security a pod cast a pod cast that discus the topic of food security	0
discovering the tree of life understanding the place of every specie in the tree of life is crucial in our race to save biodiversity see how the history of a specie can be traced through evolutionary tree to learn more about this course and the california academy of science please visit	0
webquest london holiday this web quest is aimed for intermediate efl or esl student the student will assume the role that their parent will give them up to 600 pound for a three-day cultural holiday in london on some condition they will search the web to find the information they need to make choice that meet all the request and prepare a multimedia and an oral presentation on their choice they will answer a survey on the whole process note that in order for you to receive the answer to this survey you must create a copy of it in your google drive account and replace my link with yours	0
dance rubric dance rubric fr middle school	0
air and water on earth a lesson for 3rd and 4th grade	0
8th grade unit 2 formative assessment this assessment is based on the eighth grade go math text book with a goal of preparing student for the sbac assessment it is our goal to help prepare student using socially and culturally responsive problem based learbing strategy for better understanding of the math content the question are designed to serve hawaii department of education student through activity that celebrate the richness of native hawaiian culture please feel free to use these assessment in other context you may visit nkh www c hawaii ed or project or ankh or for more information about the project or join stem 4 all for more resource www stem 4 all bing com	0
weekly warm up and puzzle handout this is a weekly sheet that student fill out each day in class we are on a modified block schedule they complete the warm up part at the beginning of class and spend a few minute on the puzzle on the back we also go bowling each week three dice rolled to come up with all ten number i change the puzzle each week	0
crafting meaningful sentence vocabulary from an occurrence at owl creek bridge this digital vocabulary activity is designed to be used with the google doc research tool student are given vocabulary word from the story an occurrence at owl creek bridge by ambrose bierce student utilize the research tool to define the word student then develop meaningful sentence and include a representation of the word on the document this activity engages student in researching and developing their knowledge of complex vocabulary word this activity can be modified to be used with other work of literature included with this resource is the pdf file but there is also a link on the pdf provided to the digital version the digital version is a google doc that you can make a copy of and then edit it	0
no passport required global classroom collaboration in action kathy pittinger edmodocon 2015 before becoming a teacher kathy pittinger earned a bachelor s degree from the university of wisconsin got a master s from the american graduate school of international management and spent 15 year working in international business in the caribbean a lifelong learner pittinger now focus on giving student the tool and strategy they need to explore the world in her 12 year a a gifted and talented elementary teacher pittinger ha continually strives to acquire and apply new skill to enhance student learning during her no passport required global classroom collaboration in action pittinger will show how she us language a an opportunity to give student a new way to express themselves pittinger discus how she translates their world view by pairing bilingual 4th and 5th grader with student in other country and to see project-based best practice that can help increase communication collaboration and cultural awareness in your classroom what s the one thing you hope people take away from your edmodocon presentation i hope they ll be motivated to take risk and try something new i hope they ll encourage their student to explore new world of possibility through collaboration with student from other country and culture i hope they ll discover how diverse amazing and exciting the world is right now and grow to appreciate how rewarding it can be to establish relationship with teacher and student from country other than their own	0
