text	subject_id
mini math tub game want to create mini version of your math game to create this project i used a variety of manipulative i have in my classroom using icing container allowed me to create a small mini tub that student can take home in their backpack how to make your own collect icing container and remove label use any hand on math activity that you have in your classroom to create a mini version you will need to shrink down any copy for your tub such a task card so that they will fit in the container determine what game piece will be needed and include those in your tub i used 2x 4 sticker and created a sticker with a name for the front and direction on the back my student can checkout mini version of our math tub to take home this video will show you what i have done to help you get an idea of what you can do	0
thinking skill task cpd on thinking skill	0
it is all about the string specifically looking at using string changing case method and replacing character then moving on to explain user input this exceptionally comprehensive and highly detailed pdf provides not only the curriculum but additional assessment resource a well this introduction to java is for student 11-15 and those without programming experience	1
graphing inequality in the coordinate plane an explanation of the concept this video provides an explanation of the concept of graphing linear inequality in the coordinate plane this resource is from the ck-12 library	0
drag and drop noun activity the activity ha to be edited if kidpix is not available the same content can be used and converted into an interactive activity using iwb	0
tinytap gerund or infinitive for esl student for english language learner practice gerund and infinitive in most major esl grammar text about tinytap tinytap is a social platform which empowers family teacher and student to learn from each other by creating their own personalized learning app and playing thousand of new one shared daily by a worldwide community of educator and learner worldwide kid kid can easily create and play fun interactive game from everyday photo and image enjoy making game for younger kid and or or use the app to create game for a class activity check out all of the game made by kid on tinytap parent tinytap is a great way for parent to educate and interact with their kid by creating personalized game for them using family photo familiar image and special activity teacher teacher can quickly and easily create fun educational activity for any purpose and engage their student in something new educator around the world are creating valuable learning activity based on the school curriculum see what teacher are doing on tinytap special need special need teacher and caretaker can utilize this simple and powerful platform to come up with new way to help those in need and personalize activity to fit each person individually there are hundred of way to play with tinytap here are a few idea to get you started quiz our simple question and answer activity allows you to record question answer and feedback for mistake in your own voice interactive presentation make fun engaging presentation in minute instead of using your typical slide actively involve your audience in the presentation by doing it a a fun tinytap game digital textbook convert existing school textbook into engaging tinytap activity or create new one classroom activity tinytap is a great way to create fun classroom game and activity utilizing the i pad using tinytap s multiple activity the app can be used to teach any new subject ass old one and tailor to fit student need	0
modeled essay thing we did not see coming think aloud modeled essay dystopian novel	0
violin interactive file this file on the violin wa originally created in smartnotebook it is also available on smartexchange if you would like a copy in smart connect with me and message me	0
exploring cultural sustainability global oneness project student view the photo essay mongolia nomad by taylor weidman which highlight mongolian pastoral herder one of the world last remaining nomadic culture in this lesson student explore the concept of cultural sustainability and the nomadic way of life of present-day mongolian pastoral herder reflective writing prompt are also included to demonstrate student understanding of the story access the photo essay at	0
native american i have who ha native american i have who ha game this i have who ha game is based on 2nd grade native american content for the lakota sioux pueblo and powhatan tribe this activity make test review fun for the class virginia 2nd grade social study standard require that student be able to compare and contrast these three tribe topic covered include home transportation occupation clothing and job of the tribe the card have a picture to help when differentiation is needed the card are marked with start and end i usually have student stand when playing and sit when their card ha been read you may need to give a few student extra card if there are more card then student in your classroom	0
looking at ethic in case study looking at the stanford experiment bbc prison experiment and venkatesh	0
investigating ohm law instruction sheet a google doc instruction sheet to allow student to investigate ohm law you will also need variable resistor multimeter and connecting wire there is a slide show to go with this a well a a stretch and challenge sheet that get the student to produce their own network of resistor aimed at 12-13 year old and successfully trialled	0
where the wild thing are interactive unit exercise your imagination learn drawing and painting technique grow in your creativity reading drawing and writing skill this art lesson walk student through the wild world of maurice sendak illustration and invite student to create their own wild thing this three week lesson wa designed for use in a first grade art class but is adaptable for homeroom use material can be easily swapped out and the lesson can be compressed or stretched a time permit student will engage in an interactive reading of sendak where the wild thing are view his illustration draw their own wild thing and imagine where their wild thing would live paint their creature and background and write about their creation this lesson is great for introducing concept skill and material to young student and the final artwork look great when hung in the hallway	0
civil war scrapbook intro assignment instruction for civil war scrapbook 5th grade	0
mr anderson social we are living in the age of the smartphone where having these little oracle of knowledge is almost too much information for anyone to read let alone to teach this resource is a link to my personal website which would be useful for anyone teaching a social study course the main focus behind creating this website is to provide a repository of helpful social study resource link and curated content the information on this site would be invaluable to student who are working on a challenge based question a project etc in many way this website serf a a virtual library that can be accessed by any web enabled device on this website you will find individual subpage focusing on the most popular social study course in british columbia an endless supply of link to authentic student-friendly website description of program that can be implemented into any social study curriculum such a geocaching link to youtube channel for each course useful and relevant website historical big six thinking concept the main course that are highlighted in this website include social study 9 11 law 12 and comparative civilization 12 additional course or content will be added throughout the year	0
graphing using intercept an explanation of the concept this video provides an explanation of the concept of graphing using intercept this resource is from the ck-12 library	0
input device lesson 10 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus input device identify common input device and describe their typical us including keyboard mouse microphone web cam touch screen etc select and justify appropriate input device for a given application for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 2 statement o	1
gerund and to infinitive a subject gerund and to infinitive one point grammar lesson 2 7 6 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
fun with present ten frame puzzle and playdoh math center your student will love these hands-on ten frame activity that help develop number sense perfect for seasonal fun contains two engaging center student work individually or in small group to match number to ten frame and build number using downplay or manipulative great for small group instruction and remediation too file includes 21 ten frame 2-part puzzle number 0-20 20 ten frame work mat for playdoh or manipulatives number 1-20 3 ten frame activity sheet for accountability practice or formative assessment common core aligned k cc a 1 k cc a 3 k cc b 4 1 nbt b 2 a b be sure to check out my other common core math resource	0
classification chart virus archaebacteria eubacteria animal plant protist fungus this is a chart where student will fill in the microscopic trait of virus eubacteria archaebacteria protest animal plant and fungus student are asked to identify trait and quality including analyzing genetic material functionality of organelle placement in the food chain and process of reproduction this power point go well with the classification power point also in my collection teks standard for science biology science concept the student know that cell are the basic structure of all living thing with specialized part that perform specific function and that virus are different from cell the student is expected to a compare and contrast proteolytic and neurotic cell b investigate and explain cellular process including homeostasis energy conversion transport of molecule and synthesis of new molecule science concept the student know that taxonomy is a branching classification based on the shared characteristic of organism and can change a new discovery are made the student is expected to a define taxonomy and recognize the importance of a standardized taxonomic system to the scientific community b categorize organism using a hierarchical classification system based on similarity and difference shared among group and c compare characteristic of taxonomic group including archaize bacteria protest fungi plant and animal	0
change in medieval society keynote and power point presentation mr harm ha designed a number of powerpoint and keynote presentation to help student understand history designed by a teacher for teacher this powerpoint focus on change in medieval society this presentation is designed to give student an overview of how medieval society changed in europe student will be shown map animation and description of some of the change that happened in medieval society the presentation is totally customizable allowing you to add your own picture graphic and animation to take what we have done even farther it come with presentation note to help you discus the subject and engage student in the event of medieval time at le than $ 4 00 it will save you time and lay the foundation for presentation that help student understand and remember the topic include change in agriculture development of guild the commercial revolution business and banking the revival of learning number of slide 36 included in the presentation package keynote presentation power point presentation and text edit file of the outline of the presentation and presenter note the package is a digital download zip file of these three item source mcdougal littel world history pattern of interaction an age of exchange and encounter the formation of western europe chapter 14 section 2 change in medieval society go here to learn more	0
slope mr slope give your student that visual support with mr slope	0
clothes a presentation about clothes for student 1-4 th grade	0
binary logic lesson 8 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus binary logic explain why data is represented in computer system in binary form understand and produce simple logic diagram using the operator and or and not produce a truth table from a given logic table for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 2 statement f	1
tech lab teacher site view my weekly computer lesson and link or connect with me via this site this will help any new computer teacher learn how to organize site or what to teach each week	1
getting started with edmodo use this power point presentation to help teach others about edmodo	0
social study vocabulary lesson propaganda brainwash scapegoat justice social study vocabulary lesson propaganda brainwash scapegoat justice created for a 4th grade social study unit on ww 2 and anne frank	0
the big zoo preview this is a free preview for a full-length video see lion tiger rhino emu snake bat otter goat giraffe hippo porcupine lizard turtle hesitating monkey penguin bear and prairie dog just to name a few experience feeding day at the reptile house a visit to the zoo hospital and meet all the people who make the big zoo work a a special educator i found this to be an excellent way of preparing my high school disabled student for our trip to the zoo the pace graphic and overall presentation wa excellent and well-suited for any special ed class or elementary class i thought the video wa very comprehensive a it not only showed what a day would be like going to the zoo but also showed behind the scene activity the special bonus wa especially fun for all of u truly an exceptional video for young student and those with special need customer review the big zoo is part of the award-winning big adventure series from little mammoth medium	0
fry word app incredible app for early reader	0
animal farm pre-reading animal trait and human characteristic this worksheet is a per-reading activity for student to complete before reading animal farm the worksheet ha student perdict which social role different animal might fulfill in the novel and describe their reason behind their perdiction i have student complete the handout individually and then discus their choice with a partner or in small group i then lead a discussion about their perdictions a an extension you could have student post their perdictions to your edmodo group then a student read animal farm they can reply to their original post either confirming their perdiction with textual support or providing the correct social role for each animal with textual support	0
nfl stadium football team in nfl stadium student use architectural data of an nfl stadium to practice calculating scale similarity and area a well a designing their own scale model a model maker they have to design a replica of a stadium for an nfl team this performance task ha different edition for all 32 nfl team	0
ng ubd unit planing template btanj this resource is designed to aid in unit planning by integrating the understanding by design ubd framework with the next generation science standard ng and element of problem based learning pbl	0
table and entity lesson 25 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus database and the use of data handling software investigate using database management software such a microsoft access develop a broader view of what a database is and appreciate how fundamental they are in many application they use regularly for example supermarket point of sale system etc why it is necessary to store entity in separate table the use of the primary key from one table a the foreign key in another to link them for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 5 statement e and f	1
typing web typing tutor this is a great on-line typing program there is a premium version but the free version is also great -- -it just ha a bit of advertising teacher can set up class and follow their student progress on line	0
spanish weather report a fun and easy way for spanish language student novice low to novice to talk about the weather in a spanish-speaking country or city this can be used a a speaking assessment or homework assignment	0
mosa mack scienc mosa mack science is a library of inquiry-based science unit that will excite student like never before each unit start with a short mystery about 6-minutes long that teach complex science topic along with processing and critical thinking skill to promote active learning each episode end with a question and challenge student to solve the mystery using evidence from the show the episode feature mosa mack who doe net look like you re average scientist we re always adding to our library and all of the video are free after each episode student are launched into hands-on activity and engineering challenge designed by our team of expert	0
using google apps how to use google keep google keep is a great way to track track of all your list idea or note this tutorial walk you through the basic of using google keep a teacher we all use post it and we can now have access to our post it note across all our device	0
ap biology biochemistry vocabulary vocabulary ppt for ap biology biochemistry specifically enzyme	0
network policy lesson 35 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus network policy how are network policy implemented in the real world for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 6 statement h	1
verb plus object type of verb one point grammar lesson 1 13 2 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
emily post etiquette and a streetcar named desire great assignment that the student seemed to have fun with emily post etiquette is available on line and is a somewhat challenging text with many opportunity for close reading the assignment asks the student to analyze synthesize and present information when they have done so they are then asked to relate this information to character in a streetcar named desire and respond in a cohesive succinct paragraph	0
what are noun phrase noun phrase one point grammar lesson 3 9 1 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
dead zone explanation of how the dead zone is created in the mississippi river delta with graphical information depicting data from the area	0
endangered ocean in endangered ocean student use data on endangered marine specie to create bar graph and answer problem writing equation to stand for the unknown a marine biologist they have to investigate the number of endangered specie and be able to report on their calculation	0
webquest apprentice egypt edition student will explore four of the most important job in ancient egypt farmer builder scribe and embalmer working in team they will try to convince an older student to become their apprentice instead of you are fired you are hired student will also learn how to collaborate on line to create their final presentation welcome to ancient egypt in this quest you will explore some of the most important job in this fascinating civilization in fact you will become a successful farmer scribe embalmer or builder you will be so successful you will need to acquire an apprentice to help you with your work	0
cell membrane and lt mg arc equal and amp c 2 equal 18349401 and amp cv equal 2 0 and amp ch equal 1 or and gt cell membrane power point go over the main function of the cell membrane and it component student will learn what component and biomolecules make up the cell membrane next genreation science standard conduct an investigation to provide evidence that living thing are made of cell either one cell or many different number and type of cell [ clarification statement emphasis is on developing evidence that living thing are made of cell distinguishing between living and non-living thing and understanding that living thing may be made of one cell or many and varied cell develop and use a model to describe the function of a cell a a whole and way part of cell contribute to the function [ clarification statement emphasis is on the cell functioning a a whole system and the primary role of identified part of the cell specifically the nucleus chloroplast hypochondria cell membrane and cell wall texas essential knowledge and skill in biology student in biology study a variety of topic that include structure and function of cell and virus growth and development of organism cell tissue and organ nucleic acid and genetics biological evolution taxonomy metabolism and energy transfer in living organism living system homeostasis and ecosystem and the environment	0
internet safety for elementary post this interactive image for student to explore internet safety resource	0
a tale of two city bookmark this bookmark cover the setting plot theme and give description of all important character in a tale of two city simply print the bookmark and copy onto card stock or laminate and pas out to student this is an amazing resource for student with reading difficulty who are easily confused or have bad memory or just need a security blanket so they do not become discouraged by too many name or too many place	0
aqa b 1 chapter 2 summary quite a basic crossword for aqa b 1 chapter 2 copy and paste into the puzzle maker website link also shared in my share i used this for a year 9 class	0
identity property of multiplication this screen cast explains the identity property of multiplication through model and discussion	0
yes or no question with is there and are there there is or there are and pronoun one point grammar lesson 1 6 4 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
spanish vocabulary school subject crossword puzzle this pictorial crossword on school subject la signature is for teacher and student alike who are interested in teaching or learning spanish direction fill in the grid with the corresponding spanish word for the given picture clue answer are included download and have fun	0
presentation of georgia this is georgia	0
arthur schnitzler german literature ppt presentation	0
the constitution nojust the fact welcome to constitutionfacts com where you will see the entire text of the constitution the bill of right and the declaration of independence and much more you will find interesting insight into the men who wrote the constitution how it wa created and how the supreme court ha interpreted the united state constitution in the two century since it creation the constitution is certainly the most influential legal document in existence since it creation some two hundred year ago over one hundred country around the world have used it a a model for their own and it is a living document it is one of the world oldest surviving constitution and while the supreme court continually interprets the you s constitution so a to reflect a rapidly changing world it basic tenet have remained virtually unchanged since it inception and unchallenged a well people quarrel over it interpretation but never do they question the wisdom of it underlying principle at constitutionfacts com you will begin to see why you will get a taste of some of the founding father thought you will see some of the reasoning behind the supreme court landmark decision but most importantly you will get a feel for the united state constitution itself and how it is that a document that wa written over 200 year ago still play an integral role in our everyday life	0
patent student will research an ionic compound using the u patent office website the assignment is designed to familiarize student with the abundance of research that is going on all of the time a well a learn to read and appreciate technical writing i use this project in conjunction with the unit on formula writing or nomenclature or bonding i use a rubric based on the point listed at the bottom of the instruction i have found that the student have the most issue with the last portion of the assignment about using their creativity i teach in a specialty center that is health related this can be modified for the student to find any use instead of a medical one virginia standard of learning -- chemistry ch 1 the student will investigate and understand that experiment in which variable are measured analyzed and evaluated produce observation and verifiable data ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation	0
wordmark it this site access all of the font that you have installed on your computer and let u you see all of them in one place so that you can choose the best one for your project or document	1
basic file handling operation lesson 47 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus basic file handling operation understand and use basic file handling operation open read write and close for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 53 2 3 1 statement f	1
